county,town,office,district,party,candidate,votes
Aroostook,Oakfield,U.S. Senate,,,Blanks,11
Aroostook,Orient,U.S. Senate,,,Blanks,1
Aroostook,Perham,U.S. Senate,,,Blanks,9
Aroostook,Portage Lake,U.S. Senate,,,Blanks,3
Aroostook,Presque Isle,U.S. Senate,,,Blanks,104
Aroostook,Reed Plt,U.S. Senate,,,Blanks,4
Aroostook,Saint Agatha/Sinclair,U.S. Senate,,,Blanks,15
Aroostook,Saint Francis,U.S. Senate,,,Blanks,11
Aroostook,Saint John Plt,U.S. Senate,,,Blanks,4
Aroostook,Sherman (and Benedicta & Silver Ridge Twps)                                                                                                                 =,U.S. Senate,,,Blanks,15
Aroostook,Smyrna,U.S. Senate,,,Blanks,5
Aroostook,Stockholm,U.S. Senate,,,Blanks,2
Aroostook,T11 R4 WELS Twp (Castle Hill),U.S. Senate,,,Blanks,1
Aroostook,T12 R13 &T9 R8 WELS (Ashland),U.S. Senate,,,Blanks,0
Aroostook,T15 R6 Twp (Eagle Lake & Winterville Plt),U.S. Senate,,,Blanks,0
Aroostook,T17 R3 (Van Buren),U.S. Senate,,,Blanks,0
Aroostook,T4 R3 Twp (Island Falls),U.S. Senate,,,Blanks,0
Aroostook,TD R2 Twp,U.S. Senate,,,Blanks,0
Aroostook,Van Buren,U.S. Senate,,,Blanks,20
Aroostook,Wade,U.S. Senate,,,Blanks,4
Aroostook,Wallagrass,U.S. Senate,,,Blanks,9
Aroostook,Washburn,U.S. Senate,,,Blanks,14
Aroostook,Westfield,U.S. Senate,,,Blanks,9
Aroostook,Westmanland,U.S. Senate,,,Blanks,0
Aroostook,Weston,U.S. Senate,,,Blanks,0
Aroostook,Winterville Plt,U.S. Senate,,,Blanks,4
Aroostook,Woodland,U.S. Senate,,,Blanks,11
Cumberland,Baldwin,U.S. Senate,,,Blanks,12
Cumberland,Bridgton,U.S. Senate,,,Blanks,58
Cumberland,Brunswick,U.S. Senate,,,Blanks,164
Cumberland,Cape Elizabeth,U.S. Senate,,,Blanks,79
Cumberland,Casco,U.S. Senate,,,Blanks,29
Cumberland,Chebeague Island,U.S. Senate,,,Blanks,5
Cumberland,Cumberland,U.S. Senate,,,Blanks,56
Cumberland,Falmouth,U.S. Senate,,,Blanks,196
Cumberland,Freeport,U.S. Senate,,,Blanks,59
Cumberland,Frye Island,U.S. Senate,,,Blanks,0
Cumberland,Gorham,U.S. Senate,,,Blanks,117
Cumberland,Gray,U.S. Senate,,,Blanks,64
Cumberland,Harpswell,U.S. Senate,,,Blanks,37
Cumberland,Harrison,U.S. Senate,,,Blanks,18
Cumberland,Long Island,U.S. Senate,,,Blanks,7
Cumberland,Naples,U.S. Senate,,,Blanks,94
Cumberland,New Gloucester,U.S. Senate,,,Blanks,31
Cumberland,North Yarmouth,U.S. Senate,,,Blanks,23
Cumberland,Portland,U.S. Senate,,,Blanks,600
Cumberland,Pownal,U.S. Senate,,,Blanks,9
Cumberland,Raymond,U.S. Senate,,,Blanks,36
Cumberland,Scarborough,U.S. Senate,,,Blanks,270
Cumberland,Sebago,U.S. Senate,,,Blanks,26
Cumberland,South Portland,U.S. Senate,,,Blanks,287
Cumberland,Standish,U.S. Senate,,,Blanks,83
Cumberland,Westbrook,U.S. Senate,,,Blanks,170
Cumberland,Windham,U.S. Senate,,,Blanks,125
Cumberland,Yarmouth,U.S. Senate,,,Blanks,58
Franklin,Adamstown/Lower Cupsuptic Twps (Rangeley),U.S. Senate,,,Blanks,0
Franklin,Avon,U.S. Senate,,,Blanks,2
Franklin,Carrabassett Valley,U.S. Senate,,,Blanks,5
Franklin,Carthage,U.S. Senate,,,Blanks,34
Franklin,Chesterville,U.S. Senate,,,Blanks,9
Franklin,Coplin Plt,U.S. Senate,,,Blanks,2
Franklin,Dallas Plt,U.S. Senate,,,Blanks,1
Franklin,Eustis,U.S. Senate,,,Blanks,6
Franklin,Farmington,U.S. Senate,,,Blanks,80
Franklin,Industry,U.S. Senate,,,Blanks,11
Franklin,Jay,U.S. Senate,,,Blanks,21
Franklin,Kingfield,U.S. Senate,,,Blanks,11
Franklin,New Sharon,U.S. Senate,,,Blanks,6
Franklin,New Vineyard,U.S. Senate,,,Blanks,9
Franklin,Perkins Twp (Weld),U.S. Senate,,,Blanks,1
Franklin,Phillips,U.S. Senate,,,Blanks,10
Franklin,Rangeley,U.S. Senate,,,Blanks,9
Franklin,Rangeley Plt,U.S. Senate,,,Blanks,3
Franklin,Sandy River Plt,U.S. Senate,,,Blanks,1
Franklin,Strong (and Freeman Twp),U.S. Senate,,,Blanks,2
Franklin,Temple,U.S. Senate,,,Blanks,2
Franklin,Washington Twp (Wilton),U.S. Senate,,,Blanks,1
Franklin,Wyman Twp (Carrabassett Valley & Eustis),U.S. Senate,,,Blanks,1
Franklin,Weld,U.S. Senate,,,Blanks,1
Franklin,Wilton,U.S. Senate,,,Blanks,112
Hancock,Amherst,U.S. Senate,,,Blanks,1
Hancock,Aurora,U.S. Senate,,,Blanks,3
Hancock,Bar Harbor,U.S. Senate,,,Blanks,32
Hancock,Blue Hill,U.S. Senate,,,Blanks,22
Hancock,Brooklin,U.S. Senate,,,Blanks,11
Hancock,Brooksville,U.S. Senate,,,Blanks,5
Hancock,Bucksport,U.S. Senate,,,Blanks,44
Hancock,Castine,U.S. Senate,,,Blanks,5
Hancock,Cranberry Isles,U.S. Senate,,,Blanks,4
Hancock,Dedham,U.S. Senate,,,Blanks,8
Hancock,Deer Isle,U.S. Senate,,,Blanks,19
Hancock,Eastbrook,U.S. Senate,,,Blanks,4
Hancock,Ellsworth,U.S. Senate,,,Blanks,79
Hancock,Franklin,U.S. Senate,,,Blanks,8
Hancock,Frenchboro,U.S. Senate,,,Blanks,3
Hancock,Gouldsboro,U.S. Senate,,,Blanks,8
Hancock,Great Pond,U.S. Senate,,,Blanks,0
Hancock,Hancock,U.S. Senate,,,Blanks,12
Hancock,Lamoine,U.S. Senate,,,Blanks,13
Hancock,Mariaville,U.S. Senate,,,Blanks,6
Hancock,Mount Desert,U.S. Senate,,,Blanks,23
Hancock,Orland,U.S. Senate,,,Blanks,24
Hancock,Osborn,U.S. Senate,,,Blanks,3
Hancock,Otis,U.S. Senate,,,Blanks,1
Hancock,Penobscot,U.S. Senate,,,Blanks,5
Hancock,Sedgwick,U.S. Senate,,,Blanks,9
Hancock,Sorrento,U.S. Senate,,,Blanks,1
Hancock,Southwest Harbor,U.S. Senate,,,Blanks,24
Hancock,Stonington,U.S. Senate,,,Blanks,17
Hancock,Sullivan,U.S. Senate,,,Blanks,8
Hancock,Surry,U.S. Senate,,,Blanks,9
Hancock,Swans Island,U.S. Senate,,,Blanks,5
Hancock,T22 MD Twp (Beddington & Osborn),U.S. Senate,,,Blanks,1
Hancock,Tremont,U.S. Senate,,,Blanks,4
Hancock,Trenton,U.S. Senate,,,Blanks,11
Hancock,Verona Island,U.S. Senate,,,Blanks,2
Hancock,Waltham,U.S. Senate,,,Blanks,1
Hancock,Winter Harbor,U.S. Senate,,,Blanks,4
Kennebec,Albion,U.S. Senate,,,Blanks,15
Kennebec,Augusta,U.S. Senate,,,Blanks,123
Kennebec,Belgrade,U.S. Senate,,,Blanks,17
Kennebec,Benton,U.S. Senate,,,Blanks,22
Kennebec,Chelsea,U.S. Senate,,,Blanks,20
Kennebec,China,U.S. Senate,,,Blanks,52
Kennebec,Clinton,U.S. Senate,,,Blanks,24
Kennebec,Farmingdale,U.S. Senate,,,Blanks,25
Kennebec,Fayette,U.S. Senate,,,Blanks,4
Kennebec,Gardiner,U.S. Senate,,,Blanks,64
Kennebec,Hallowell,U.S. Senate,,,Blanks,20
Kennebec,Litchfield,U.S. Senate,,,Blanks,13
Kennebec,Manchester,U.S. Senate,,,Blanks,27
Kennebec,Monmouth,U.S. Senate,,,Blanks,29
Kennebec,Mount Vernon,U.S. Senate,,,Blanks,16
Kennebec,Oakland,U.S. Senate,,,Blanks,39
Kennebec,Pittston,U.S. Senate,,,Blanks,23
Kennebec,Randolph,U.S. Senate,,,Blanks,30
Kennebec,Readfield,U.S. Senate,,,Blanks,20
Kennebec,Rome,U.S. Senate,,,Blanks,11
Kennebec,Sidney,U.S. Senate,,,Blanks,57
Kennebec,Vassalboro,U.S. Senate,,,Blanks,90
Kennebec,Vienna,U.S. Senate,,,Blanks,15
Kennebec,Waterville,U.S. Senate,,,Blanks,68
Kennebec,Wayne,U.S. Senate,,,Blanks,14
Kennebec,West Gardiner,U.S. Senate,,,Blanks,45
Kennebec,Windsor,U.S. Senate,,,Blanks,10
Kennebec,Winslow,U.S. Senate,,,Blanks,57
Kennebec,Winthrop,U.S. Senate,,,Blanks,60
Knox,Appleton,U.S. Senate,,,Blanks,10
Knox,Camden,U.S. Senate,,,Blanks,57
Knox,Cushing,U.S. Senate,,,Blanks,9
Knox,Friendship,U.S. Senate,,,Blanks,10
Knox,Hope,U.S. Senate,,,Blanks,16
Knox,Isle Au Haut,U.S. Senate,,,Blanks,2
Knox,Matinicus Isle Plt,U.S. Senate,,,Blanks,1
Knox,North Haven,U.S. Senate,,,Blanks,2
Knox,Owls Head,U.S. Senate,,,Blanks,24
Knox,Rockland,U.S. Senate,,,Blanks,80
Knox,Rockport,U.S. Senate,,,Blanks,31
Knox,Saint George,U.S. Senate,,,Blanks,16
Knox,South Thomaston,U.S. Senate,,,Blanks,34
Knox,Thomaston,U.S. Senate,,,Blanks,16
Knox,Union,U.S. Senate,,,Blanks,42
Knox,Vinalhaven,U.S. Senate,,,Blanks,16
Knox,Warren,U.S. Senate,,,Blanks,34
Knox,Washington,U.S. Senate,,,Blanks,9
Lincoln,Alna,U.S. Senate,,,Blanks,4
Lincoln,Boothbay,U.S. Senate,,,Blanks,25
Lincoln,Boothbay Harbor,U.S. Senate,,,Blanks,21
Lincoln,Bremen,U.S. Senate,,,Blanks,5
Lincoln,Bristol,U.S. Senate,,,Blanks,24
Lincoln,Damariscotta,U.S. Senate,,,Blanks,19
Lincoln,Dresden,U.S. Senate,,,Blanks,14
Lincoln,Edgecomb,U.S. Senate,,,Blanks,8
Lincoln,Jefferson,U.S. Senate,,,Blanks,14
Lincoln,Monhegan Island Plt,U.S. Senate,,,Blanks,3
Lincoln,Newcastle,U.S. Senate,,,Blanks,16
Lincoln,Nobleboro,U.S. Senate,,,Blanks,12
Lincoln,Somerville,U.S. Senate,,,Blanks,8
Lincoln,South Bristol,U.S. Senate,,,Blanks,4
Lincoln,Southport,U.S. Senate,,,Blanks,4
Lincoln,Waldoboro,U.S. Senate,,,Blanks,30
Lincoln,Westport Island,U.S. Senate,,,Blanks,3
Lincoln,Whitefield,U.S. Senate,,,Blanks,15
Lincoln,Wiscasset,U.S. Senate,,,Blanks,31
Oxford,Albany Twp,U.S. Senate,,,Blanks,4
Oxford,Andover,U.S. Senate,,,Blanks,10
Oxford,Bethel,U.S. Senate,,,Blanks,16
Oxford,Brownfield,U.S. Senate,,,Blanks,6
Oxford,Buckfield,U.S. Senate,,,Blanks,16
Oxford,Byron,U.S. Senate,,,Blanks,2
Oxford,Canton,U.S. Senate,,,Blanks,7
Oxford,Denmark,U.S. Senate,,,Blanks,11
Oxford,Dixfield,U.S. Senate,,,Blanks,27
Oxford,Fryeburg,U.S. Senate,,,Blanks,39
Oxford,Gilead,U.S. Senate,,,Blanks,3
Oxford,Greenwood,U.S. Senate,,,Blanks,9
Oxford,Hanover,U.S. Senate,,,Blanks,0
Oxford,Hartford,U.S. Senate,,,Blanks,3
Oxford,Hebron,U.S. Senate,,,Blanks,10
Oxford,Hiram,U.S. Senate,,,Blanks,4
Oxford,Lincoln Plt,U.S. Senate,,,Blanks,1
Oxford,Lovell,U.S. Senate,,,Blanks,36
Oxford,Milton Twp,U.S. Senate,,,Blanks,0
Oxford,Magalloway Plt,U.S. Senate,,,Blanks,0
Oxford,Mexico,U.S. Senate,,,Blanks,30
Oxford,Newry,U.S. Senate,,,Blanks,10
Oxford,Norway,U.S. Senate,,,Blanks,21
Oxford,Otisfield,U.S. Senate,,,Blanks,31
Oxford,Oxford,U.S. Senate,,,Blanks,77
Oxford,Paris,U.S. Senate,,,Blanks,23
Oxford,Peru,U.S. Senate,,,Blanks,14
Oxford,Porter,U.S. Senate,,,Blanks,21
Oxford,Roxbury,U.S. Senate,,,Blanks,1
Oxford,Rumford,U.S. Senate,,,Blanks,49
Oxford,Stoneham,U.S. Senate,,,Blanks,4
Oxford,Stow,U.S. Senate,,,Blanks,12
Oxford,Sumner,U.S. Senate,,,Blanks,12
Oxford,Sweden,U.S. Senate,,,Blanks,2
Oxford,Upton,U.S. Senate,,,Blanks,1
Oxford,Waterford,U.S. Senate,,,Blanks,10
Oxford,West Paris,U.S. Senate,,,Blanks,27
Oxford,Woodstock,U.S. Senate,,,Blanks,15
Penobscot,"Argyle Twp  (Alton, Edinburg & Penobscot Nation)",U.S. Senate,,,Blanks,0
Penobscot,Alton,U.S. Senate,,,Blanks,7
Penobscot,Bangor,U.S. Senate,,,Blanks,238
Penobscot,Bradford,U.S. Senate,,,Blanks,13
Penobscot,Bradley,U.S. Senate,,,Blanks,13
Penobscot,Brewer,U.S. Senate,,,Blanks,73
Penobscot,Burlington,U.S. Senate,,,Blanks,8
Penobscot,Carmel,U.S. Senate,,,Blanks,20
Penobscot,Carroll Plt,U.S. Senate,,,Blanks,3
Penobscot,Charleston,U.S. Senate,,,Blanks,12
Penobscot,Chester,U.S. Senate,,,Blanks,13
Penobscot,Clifton,U.S. Senate,,,Blanks,5
Penobscot,Corinna,U.S. Senate,,,Blanks,8
Penobscot,Corinth,U.S. Senate,,,Blanks,12
Penobscot,Dexter,U.S. Senate,,,Blanks,89
Penobscot,Dixmont,U.S. Senate,,,Blanks,15
Penobscot,Drew Plt,U.S. Senate,,,Blanks,1
Penobscot,East Millinocket,U.S. Senate,,,Blanks,26
Penobscot,Eddington,U.S. Senate,,,Blanks,10
Penobscot,Edinburg,U.S. Senate,,,Blanks,1
Penobscot,Enfield,U.S. Senate,,,Blanks,7
Penobscot,Etna,U.S. Senate,,,Blanks,10
Penobscot,Exeter,U.S. Senate,,,Blanks,10
Penobscot,Grand Falls Twp (Burlington),U.S. Senate,,,Blanks,0
Penobscot,Grindstone/Herseytown/Soldiertown Twps (Medway),U.S. Senate,,,Blanks,0
Penobscot,Garland,U.S. Senate,,,Blanks,12
Penobscot,Glenburn,U.S. Senate,,,Blanks,23
Penobscot,Greenbush,U.S. Senate,,,Blanks,7
Penobscot,Herseytown Twp (Stacyville),U.S. Senate,,,Blanks,0
Penobscot,Hampden,U.S. Senate,,,Blanks,58
Penobscot,Hermon,U.S. Senate,,,Blanks,48
Penobscot,Holden,U.S. Senate,,,Blanks,19
Penobscot,Howland,U.S. Senate,,,Blanks,6
Penobscot,Hudson,U.S. Senate,,,Blanks,6
Penobscot,Kingman Twp (Webster Plt),U.S. Senate,,,Blanks,0
Penobscot,Kenduskeag,U.S. Senate,,,Blanks,5
Penobscot,Lagrange,U.S. Senate,,,Blanks,5
Penobscot,Lakeville,U.S. Senate,,,Blanks,0
Penobscot,Lee,U.S. Senate,,,Blanks,12
Penobscot,Levant,U.S. Senate,,,Blanks,58
Penobscot,Lincoln,U.S. Senate,,,Blanks,30
Penobscot,Lowell,U.S. Senate,,,Blanks,7
Penobscot,Mattamiscontis Twp (Chester),U.S. Senate,,,Blanks,3
Penobscot,Millinocket Penobscot Twps,U.S. Senate,,,Blanks,0
Penobscot,Millinocket Piscataquis Twps,U.S. Senate,,,Blanks,0
Penobscot,Molunkus Twp (Mattawamkeag & Medway),U.S. Senate,,,Blanks,0
Penobscot,Mattawamkeag,U.S. Senate,,,Blanks,14
Penobscot,Maxfield,U.S. Senate,,,Blanks,1
Penobscot,Medway,U.S. Senate,,,Blanks,12
Penobscot,Milford (and Greenfield Twp),U.S. Senate,,,Blanks,19
Penobscot,Millinocket,U.S. Senate,,,Blanks,36
Penobscot,Mount Chase,U.S. Senate,,,Blanks,1
Penobscot,Newburgh,U.S. Senate,,,Blanks,10
Penobscot,Newport,U.S. Senate,,,Blanks,17
Penobscot,Old Town (and Argyle Twp),U.S. Senate,,,Blanks,60
Penobscot,Orneville Twp (Lagrange),U.S. Senate,,,Blanks,0
Penobscot,Orono,U.S. Senate,,,Blanks,54
Penobscot,Orrington,U.S. Senate,,,Blanks,46
Penobscot,Prentiss Twp (Webster Plt),U.S. Senate,,,Blanks,0
Penobscot,Passadumkeag,U.S. Senate,,,Blanks,1
Penobscot,Patten,U.S. Senate,,,Blanks,28
Penobscot,Penobscot Nation Voting District,U.S. Senate,,,Blanks,14
Penobscot,Plymouth,U.S. Senate,,,Blanks,14
Penobscot,Seboeis Plt,U.S. Senate,,,Blanks,0
Penobscot,Springfield,U.S. Senate,,,Blanks,1
Penobscot,Stacyville,U.S. Senate,,,Blanks,6
Penobscot,Stetson,U.S. Senate,,,Blanks,10
Penobscot,T3 ND Twp,U.S. Senate,,,Blanks,0
Penobscot,"T5 R7, T5 R8, T6 R8 Twps (Mount Chase)",U.S. Senate,,,Blanks,0
Penobscot,Veazie,U.S. Senate,,,Blanks,10
Penobscot,Webster Plt,U.S. Senate,,,Blanks,4
Penobscot,Winn,U.S. Senate,,,Blanks,4
Penobscot,Woodville,U.S. Senate,,,Blanks,1
Piscataquis,Abbot,U.S. Senate,,,Blanks,5
Piscataquis,Atkinson,U.S. Senate,,,Blanks,16
Piscataquis,Barnard/Ebeemee/T4 R9 NWP/Williamsburg Twps (Brownville),U.S. Senate,,,Blanks,4
Piscataquis,Beaver Cove,U.S. Senate,,,Blanks,0
Piscataquis,Bowerbank,U.S. Senate,,,Blanks,0
Piscataquis,Brownville,U.S. Senate,,,Blanks,12
Piscataquis,Dover-Foxcroft,U.S. Senate,,,Blanks,28
Piscataquis,Elliotsville Twp (Monson),U.S. Senate,,,Blanks,0
Piscataquis,Greenville,U.S. Senate,,,Blanks,9
Piscataquis,Guilford,U.S. Senate,,,Blanks,6
Piscataquis,Kingsbury Plt,U.S. Senate,,,Blanks,1
Piscataquis,Lake View Plt,U.S. Senate,,,Blanks,1
Piscataquis,Medford,U.S. Senate,,,Blanks,0
Piscataquis,Milo,U.S. Senate,,,Blanks,6
Piscataquis,Monson,U.S. Senate,,,Blanks,6
Piscataquis,Parkman,U.S. Senate,,,Blanks,10
Piscataquis,Sangerville,U.S. Senate,,,Blanks,20
Piscataquis,Sebec,U.S. Senate,,,Blanks,7
Piscataquis,Shirley,U.S. Senate,,,Blanks,2
Piscataquis,Wellington,U.S. Senate,,,Blanks,2
Piscataquis,Willimantic,U.S. Senate,,,Blanks,5
Sagadahoc,Arrowsic,U.S. Senate,,,Blanks,3
Sagadahoc,Bath,U.S. Senate,,,Blanks,57
Sagadahoc,Bowdoin,U.S. Senate,,,Blanks,14
Sagadahoc,Bowdoinham,U.S. Senate,,,Blanks,17
Sagadahoc,Georgetown,U.S. Senate,,,Blanks,13
Sagadahoc,Phippsburg,U.S. Senate,,,Blanks,6
Sagadahoc,Richmond,U.S. Senate,,,Blanks,17
Sagadahoc,Topsham,U.S. Senate,,,Blanks,92
Sagadahoc,West Bath,U.S. Senate,,,Blanks,45
Sagadahoc,Woolwich,U.S. Senate,,,Blanks,15
Somerset,Anson,U.S. Senate,,,Blanks,10
Somerset,Athens,U.S. Senate,,,Blanks,10
Somerset,Bingham,U.S. Senate,,,Blanks,13
Somerset,Brighton Plt,U.S. Senate,,,Blanks,2
Somerset,Concord Twp (Solon),U.S. Senate,,,Blanks,0
Somerset,Cambridge,U.S. Senate,,,Blanks,3
Somerset,Canaan,U.S. Senate,,,Blanks,14
Somerset,Caratunk,U.S. Senate,,,Blanks,0
Somerset,Cornville,U.S. Senate,,,Blanks,12
Somerset,Dennistown Plt,U.S. Senate,,,Blanks,0
Somerset,Detroit,U.S. Senate,,,Blanks,6
Somerset,Embden,U.S. Senate,,,Blanks,10
Somerset,Fairfield,U.S. Senate,,,Blanks,51
Somerset,Harmony,U.S. Senate,,,Blanks,14
Somerset,Hartland,U.S. Senate,,,Blanks,5
Somerset,Highland Plt,U.S. Senate,,,Blanks,2
Somerset,Jackman,U.S. Senate,,,Blanks,11
Somerset,Lexington/Spring Lake Twps,U.S. Senate,,,Blanks,0
Somerset,Madison,U.S. Senate,,,Blanks,22
Somerset,Mercer,U.S. Senate,,,Blanks,3
Somerset,Moose River,U.S. Senate,,,Blanks,4
Somerset,Moscow,U.S. Senate,,,Blanks,6
Somerset,New Portland,U.S. Senate,,,Blanks,2
Somerset,Norridgewock,U.S. Senate,,,Blanks,17
Somerset,Palmyra,U.S. Senate,,,Blanks,10
Somerset,Pittsfield,U.S. Senate,,,Blanks,23
Somerset,Pleasant Ridge Plt,U.S. Senate,,,Blanks,1
Somerset,Ripley,U.S. Senate,,,Blanks,1
Somerset,Rockwood Strip Twp,U.S. Senate,,,Blanks,3
Somerset,Saint Albans,U.S. Senate,,,Blanks,12
Somerset,Skowhegan,U.S. Senate,,,Blanks,55
Somerset,Smithfield,U.S. Senate,,,Blanks,10
Somerset,Solon,U.S. Senate,,,Blanks,8
Somerset,Starks,U.S. Senate,,,Blanks,1
Somerset,The Forks Plt,U.S. Senate,,,Blanks,0
Somerset,West Forks Plt,U.S. Senate,,,Blanks,2
Waldo,Belfast,U.S. Senate,,,Blanks,77
Waldo,Belmont,U.S. Senate,,,Blanks,8
Waldo,Brooks,U.S. Senate,,,Blanks,6
Waldo,Burnham,U.S. Senate,,,Blanks,4
Waldo,Frankfort,U.S. Senate,,,Blanks,14
Waldo,Freedom,U.S. Senate,,,Blanks,7
Waldo,Islesboro,U.S. Senate,,,Blanks,8
Waldo,Jackson,U.S. Senate,,,Blanks,4
Waldo,Knox,U.S. Senate,,,Blanks,4
Waldo,Liberty,U.S. Senate,,,Blanks,10
Waldo,Lincolnville,U.S. Senate,,,Blanks,12
Waldo,Monroe,U.S. Senate,,,Blanks,14
Waldo,Montville,U.S. Senate,,,Blanks,5
Waldo,Morrill,U.S. Senate,,,Blanks,10
Waldo,Northport,U.S. Senate,,,Blanks,11
Waldo,Palermo,U.S. Senate,,,Blanks,10
Waldo,Prospect,U.S. Senate,,,Blanks,17
Waldo,Searsmont,U.S. Senate,,,Blanks,14
Waldo,Searsport,U.S. Senate,,,Blanks,11
Waldo,Stockton Springs,U.S. Senate,,,Blanks,9
Waldo,Swanville,U.S. Senate,,,Blanks,15
Waldo,Thorndike,U.S. Senate,,,Blanks,8
Waldo,Troy,U.S. Senate,,,Blanks,13
Waldo,Unity,U.S. Senate,,,Blanks,10
Waldo,Waldo,U.S. Senate,,,Blanks,6
Waldo,Winterport,U.S. Senate,,,Blanks,30
Washington,Addison,U.S. Senate,,,Blanks,8
Washington,Alexander,U.S. Senate,,,Blanks,5
Washington,Berry/Cathance/Marion Twps (East Machias),U.S. Senate,,,Blanks,0
Washington,Baileyville,U.S. Senate,,,Blanks,26
Washington,Baring Plt,U.S. Senate,,,Blanks,0
Washington,Beals,U.S. Senate,,,Blanks,6
Washington,Beddington,U.S. Senate,,,Blanks,1
Washington,Centerville Twp (Columbia Falls),U.S. Senate,,,Blanks,0
Washington,Calais,U.S. Senate,,,Blanks,15
Washington,Charlotte,U.S. Senate,,,Blanks,4
Washington,Cherryfield,U.S. Senate,,,Blanks,18
Washington,Columbia,U.S. Senate,,,Blanks,4
Washington,Columbia Falls,U.S. Senate,,,Blanks,5
Washington,Cooper,U.S. Senate,,,Blanks,3
Washington,Crawford,U.S. Senate,,,Blanks,1
Washington,Cutler,U.S. Senate,,,Blanks,7
Washington,Danforth,U.S. Senate,,,Blanks,15
Washington,Deblois,U.S. Senate,,,Blanks,0
Washington,Dennysville (and Edmunds Twp),U.S. Senate,,,Blanks,2
Washington,East Machias,U.S. Senate,,,Blanks,6
Washington,Eastport,U.S. Senate,,,Blanks,14
Washington,Grand Lake Stream Plt,U.S. Senate,,,Blanks,2
Washington,Harrington,U.S. Senate,,,Blanks,2
Washington,Indian Township,U.S. Senate,,,Blanks,9
Washington,Jonesboro,U.S. Senate,,,Blanks,1
Washington,Jonesport,U.S. Senate,,,Blanks,11
Washington,Lubec,U.S. Senate,,,Blanks,7
Washington,Machias,U.S. Senate,,,Blanks,11
Washington,Machiasport,U.S. Senate,,,Blanks,10
Washington,Marshfield,U.S. Senate,,,Blanks,3
Washington,Meddybemps,U.S. Senate,,,Blanks,1
Washington,Milbridge,U.S. Senate,,,Blanks,13
Washington,Northfield,U.S. Senate,,,Blanks,1
Washington,Pembroke,U.S. Senate,,,Blanks,8
Washington,Perry,U.S. Senate,,,Blanks,9
Washington,Pleasant Point Voting District,U.S. Senate,,,Blanks,6
Washington,Princeton,U.S. Senate,,,Blanks,7
Washington,Robbinston,U.S. Senate,,,Blanks,7
Washington,Roque Bluffs,U.S. Senate,,,Blanks,1
Washington,Steuben,U.S. Senate,,,Blanks,13
Washington,"T10 SD Twp (Cherryfield, Franklin & Milbridge)",U.S. Senate,,,Blanks,0
Washington,T26 ED BPP Twp (Wesley),U.S. Senate,,,Blanks,0
Washington,T7 SD Twp (Steuben),U.S. Senate,,,Blanks,0
Washington,Talmadge,U.S. Senate,,,Blanks,0
Washington,Topsfield,U.S. Senate,,,Blanks,1
Washington,Vanceboro,U.S. Senate,,,Blanks,1
Washington,Waite,U.S. Senate,,,Blanks,1
Washington,Wesley,U.S. Senate,,,Blanks,1
Washington,Whiting,U.S. Senate,,,Blanks,1
Washington,Whitneyville,U.S. Senate,,,Blanks,2
York,Acton,U.S. Senate,,,Blanks,28
York,Alfred,U.S. Senate,,,Blanks,21
York,Arundel,U.S. Senate,,,Blanks,33
York,Berwick,U.S. Senate,,,Blanks,73
York,Biddeford,U.S. Senate,,,Blanks,143
York,Buxton,U.S. Senate,,,Blanks,39
York,Cornish,U.S. Senate,,,Blanks,15
York,Dayton,U.S. Senate,,,Blanks,12
York,Eliot,U.S. Senate,,,Blanks,47
York,Hollis,U.S. Senate,,,Blanks,38
York,Kennebunk,U.S. Senate,,,Blanks,86
York,Kennebunkport,U.S. Senate,,,Blanks,28
York,Kittery,U.S. Senate,,,Blanks,44
York,Lebanon,U.S. Senate,,,Blanks,29
York,Limerick,U.S. Senate,,,Blanks,23
York,Limington,U.S. Senate,,,Blanks,28
York,Lyman,U.S. Senate,,,Blanks,41
York,Newfield,U.S. Senate,,,Blanks,23
York,North Berwick,U.S. Senate,,,Blanks,44
York,Ogunquit,U.S. Senate,,,Blanks,16
York,Old Orchard Beach,U.S. Senate,,,Blanks,86
York,Parsonsfield,U.S. Senate,,,Blanks,32
York,Saco,U.S. Senate,,,Blanks,199
York,Sanford,U.S. Senate,,,Blanks,271
York,Shapleigh,U.S. Senate,,,Blanks,12
York,South Berwick,U.S. Senate,,,Blanks,99
York,Waterboro,U.S. Senate,,,Blanks,34
York,Wells,U.S. Senate,,,Blanks,102
York,York,U.S. Senate,,,Blanks,152
,UOCAVA,U.S. Senate,,,Blanks,0
Androscoggin,Auburn,Governor,,IND,Teresea M. Hayes,700
Androscoggin,Durham,Governor,,IND,Teresea M. Hayes,113
Androscoggin,Greene,Governor,,IND,Teresea M. Hayes,151
Androscoggin,Leeds,Governor,,IND,Teresea M. Hayes,85
Androscoggin,Lewiston,Governor,,IND,Teresea M. Hayes,962
Androscoggin,Lisbon,Governor,,IND,Teresea M. Hayes,325
Androscoggin,Livermore,Governor,,IND,Teresea M. Hayes,85
Androscoggin,Livermore Falls,Governor,,IND,Teresea M. Hayes,92
Androscoggin,Mechanic Falls,Governor,,IND,Teresea M. Hayes,130
Androscoggin,Minot,Governor,,IND,Teresea M. Hayes,86
Androscoggin,Poland,Governor,,IND,Teresea M. Hayes,203
Androscoggin,Sabattus,Governor,,IND,Teresea M. Hayes,146
