county,town,office,district,party,candidate,votes
Penobscot,STACYVILLE - HERSEYTOWN TWP,U.S. House,CG2,REP,BLANK,1.0
Penobscot,STACYVILLE - HERSEYTOWN TWP,U.S. House,CG2,REP,Total Ballots Cast,5.0
Penobscot,STETSON,U.S. House,CG2,REP,"Poliquin, Bruce",28.0
Penobscot,STETSON,U.S. House,CG2,REP,BLANK,15.0
Penobscot,STETSON,U.S. House,CG2,REP,Total Ballots Cast,43.0
Penobscot,VEAZIE,U.S. House,CG2,REP,"Poliquin, Bruce",82.0
Penobscot,VEAZIE,U.S. House,CG2,REP,BLANK,14.0
Penobscot,VEAZIE,U.S. House,CG2,REP,Total Ballots Cast,96.0
Penobscot,WEBSTER PLT,U.S. House,CG2,REP,"Poliquin, Bruce",1.0
Penobscot,WEBSTER PLT,U.S. House,CG2,REP,BLANK,0.0
Penobscot,WEBSTER PLT,U.S. House,CG2,REP,Total Ballots Cast,1.0
Penobscot,WINN,U.S. House,CG2,REP,"Poliquin, Bruce",13.0
Penobscot,WINN,U.S. House,CG2,REP,BLANK,1.0
Penobscot,WINN,U.S. House,CG2,REP,Total Ballots Cast,14.0
Penobscot,WOODVILLE,U.S. House,CG2,REP,"Poliquin, Bruce",4.0
Penobscot,WOODVILLE,U.S. House,CG2,REP,BLANK,0.0
Penobscot,WOODVILLE,U.S. House,CG2,REP,Total Ballots Cast,4.0
Piscataquis,ABBOT,U.S. House,CG2,REP,"Poliquin, Bruce",26.0
Piscataquis,ABBOT,U.S. House,CG2,REP,BLANK,9.0
Piscataquis,ABBOT,U.S. House,CG2,REP,Total Ballots Cast,35.0
Piscataquis,ATKINSON,U.S. House,CG2,REP,"Poliquin, Bruce",6.0
Piscataquis,ATKINSON,U.S. House,CG2,REP,BLANK,1.0
Piscataquis,ATKINSON,U.S. House,CG2,REP,Total Ballots Cast,7.0
Piscataquis,BEAVER COVE,U.S. House,CG2,REP,"Poliquin, Bruce",9.0
Piscataquis,BEAVER COVE,U.S. House,CG2,REP,BLANK,0.0
Piscataquis,BEAVER COVE,U.S. House,CG2,REP,Total Ballots Cast,9.0
Piscataquis,BOWERBANK,U.S. House,CG2,REP,"Poliquin, Bruce",2.0
Piscataquis,BOWERBANK,U.S. House,CG2,REP,BLANK,0.0
Piscataquis,BOWERBANK,U.S. House,CG2,REP,Total Ballots Cast,2.0
Piscataquis,BROWNVILLE,U.S. House,CG2,REP,"Poliquin, Bruce",21.0
Piscataquis,BROWNVILLE,U.S. House,CG2,REP,BLANK,1.0
Piscataquis,BROWNVILLE,U.S. House,CG2,REP,Total Ballots Cast,22.0
Piscataquis,BROWNVILLE - BARNARD/EBEEMEE/T4 R9/WILLIAMSBURG,U.S. House,CG2,REP,"Poliquin, Bruce",0.0
Piscataquis,BROWNVILLE - BARNARD/EBEEMEE/T4 R9/WILLIAMSBURG,U.S. House,CG2,REP,BLANK,0.0
Piscataquis,BROWNVILLE - BARNARD/EBEEMEE/T4 R9/WILLIAMSBURG,U.S. House,CG2,REP,Total Ballots Cast,0.0
Piscataquis,DOVER-FOXCROFT,U.S. House,CG2,REP,"Poliquin, Bruce",150.0
Piscataquis,DOVER-FOXCROFT,U.S. House,CG2,REP,BLANK,39.0
Piscataquis,DOVER-FOXCROFT,U.S. House,CG2,REP,Total Ballots Cast,189.0
Piscataquis,GREENVILLE,U.S. House,CG2,REP,"Poliquin, Bruce",116.0
Piscataquis,GREENVILLE,U.S. House,CG2,REP,BLANK,27.0
Piscataquis,GREENVILLE,U.S. House,CG2,REP,Total Ballots Cast,143.0
Piscataquis,GUILFORD,U.S. House,CG2,REP,"Poliquin, Bruce",64.0
Piscataquis,GUILFORD,U.S. House,CG2,REP,BLANK,9.0
Piscataquis,GUILFORD,U.S. House,CG2,REP,Total Ballots Cast,73.0
Piscataquis,KINGSBURY PLT,U.S. House,CG2,REP,"Poliquin, Bruce",0.0
Piscataquis,KINGSBURY PLT,U.S. House,CG2,REP,BLANK,0.0
Piscataquis,KINGSBURY PLT,U.S. House,CG2,REP,Total Ballots Cast,0.0
Piscataquis,LAKE VIEW PLT,U.S. House,CG2,REP,"Poliquin, Bruce",4.0
Piscataquis,LAKE VIEW PLT,U.S. House,CG2,REP,BLANK,0.0
Piscataquis,LAKE VIEW PLT,U.S. House,CG2,REP,Total Ballots Cast,4.0
Piscataquis,MEDFORD,U.S. House,CG2,REP,"Poliquin, Bruce",7.0
Piscataquis,MEDFORD,U.S. House,CG2,REP,BLANK,0.0
Piscataquis,MEDFORD,U.S. House,CG2,REP,Total Ballots Cast,7.0
Piscataquis,MILLINOCKET - PISCATAQUIS TWP,U.S. House,CG2,REP,"Poliquin, Bruce",0.0
Piscataquis,MILLINOCKET - PISCATAQUIS TWP,U.S. House,CG2,REP,BLANK,0.0
Piscataquis,MILLINOCKET - PISCATAQUIS TWP,U.S. House,CG2,REP,Total Ballots Cast,0.0
Piscataquis,MILO,U.S. House,CG2,REP,"Poliquin, Bruce",15.0
Piscataquis,MILO,U.S. House,CG2,REP,BLANK,3.0
Piscataquis,MILO,U.S. House,CG2,REP,Total Ballots Cast,18.0
Piscataquis,MONSON,U.S. House,CG2,REP,"Poliquin, Bruce",14.0
Piscataquis,MONSON,U.S. House,CG2,REP,BLANK,2.0
Piscataquis,MONSON,U.S. House,CG2,REP,Total Ballots Cast,16.0
Piscataquis,ORNEVILLE TWP,U.S. House,CG2,REP,"Poliquin, Bruce",0.0
Piscataquis,ORNEVILLE TWP,U.S. House,CG2,REP,BLANK,1.0
Piscataquis,ORNEVILLE TWP,U.S. House,CG2,REP,Total Ballots Cast,1.0
Piscataquis,PARKMAN,U.S. House,CG2,REP,"Poliquin, Bruce",18.0
Piscataquis,PARKMAN,U.S. House,CG2,REP,BLANK,6.0
Piscataquis,PARKMAN,U.S. House,CG2,REP,Total Ballots Cast,24.0
Piscataquis,SANGERVILLE,U.S. House,CG2,REP,"Poliquin, Bruce",63.0
Piscataquis,SANGERVILLE,U.S. House,CG2,REP,BLANK,10.0
Piscataquis,SANGERVILLE,U.S. House,CG2,REP,Total Ballots Cast,73.0
Piscataquis,SEBEC,U.S. House,CG2,REP,"Poliquin, Bruce",11.0
Piscataquis,SEBEC,U.S. House,CG2,REP,BLANK,1.0
Piscataquis,SEBEC,U.S. House,CG2,REP,Total Ballots Cast,12.0
Piscataquis,SHIRLEY,U.S. House,CG2,REP,"Poliquin, Bruce",4.0
Piscataquis,SHIRLEY,U.S. House,CG2,REP,BLANK,1.0
Piscataquis,SHIRLEY,U.S. House,CG2,REP,Total Ballots Cast,5.0
Piscataquis,WELLINGTON,U.S. House,CG2,REP,"Poliquin, Bruce",12.0
Piscataquis,WELLINGTON,U.S. House,CG2,REP,BLANK,2.0
Piscataquis,WELLINGTON,U.S. House,CG2,REP,Total Ballots Cast,14.0
Piscataquis,WILLIMANTIC,U.S. House,CG2,REP,"Poliquin, Bruce",2.0
Piscataquis,WILLIMANTIC,U.S. House,CG2,REP,BLANK,0.0
Piscataquis,WILLIMANTIC,U.S. House,CG2,REP,Total Ballots Cast,2.0
Somerset,ANSON,U.S. House,CG2,REP,"Poliquin, Bruce",34.0
Somerset,ANSON,U.S. House,CG2,REP,BLANK,1.0
Somerset,ANSON,U.S. House,CG2,REP,Total Ballots Cast,35.0
Somerset,ATHENS,U.S. House,CG2,REP,"Poliquin, Bruce",9.0
Somerset,ATHENS,U.S. House,CG2,REP,BLANK,1.0
Somerset,ATHENS,U.S. House,CG2,REP,Total Ballots Cast,10.0
Somerset,BINGHAM,U.S. House,CG2,REP,"Poliquin, Bruce",34.0
Somerset,BINGHAM,U.S. House,CG2,REP,BLANK,2.0
Somerset,BINGHAM,U.S. House,CG2,REP,Total Ballots Cast,36.0
Somerset,BRIGHTON PLT,U.S. House,CG2,REP,"Poliquin, Bruce",1.0
Somerset,BRIGHTON PLT,U.S. House,CG2,REP,BLANK,4.0
Somerset,BRIGHTON PLT,U.S. House,CG2,REP,Total Ballots Cast,5.0
Somerset,CAMBRIDGE,U.S. House,CG2,REP,"Poliquin, Bruce",47.0
Somerset,CAMBRIDGE,U.S. House,CG2,REP,BLANK,10.0
Somerset,CAMBRIDGE,U.S. House,CG2,REP,Total Ballots Cast,57.0
Somerset,CANAAN,U.S. House,CG2,REP,"Poliquin, Bruce",44.0
Somerset,CANAAN,U.S. House,CG2,REP,BLANK,10.0
Somerset,CANAAN,U.S. House,CG2,REP,Total Ballots Cast,54.0
Somerset,CARATUNK,U.S. House,CG2,REP,"Poliquin, Bruce",7.0
Somerset,CARATUNK,U.S. House,CG2,REP,BLANK,1.0
Somerset,CARATUNK,U.S. House,CG2,REP,Total Ballots Cast,8.0
Somerset,CORNVILLE,U.S. House,CG2,REP,"Poliquin, Bruce",62.0
Somerset,CORNVILLE,U.S. House,CG2,REP,BLANK,9.0
Somerset,CORNVILLE,U.S. House,CG2,REP,Total Ballots Cast,71.0
Somerset,DENNISTOWN PLT,U.S. House,CG2,REP,"Poliquin, Bruce",0.0
Somerset,DENNISTOWN PLT,U.S. House,CG2,REP,BLANK,0.0
Somerset,DENNISTOWN PLT,U.S. House,CG2,REP,Total Ballots Cast,0.0
Somerset,DETROIT,U.S. House,CG2,REP,"Poliquin, Bruce",5.0
Somerset,DETROIT,U.S. House,CG2,REP,BLANK,3.0
Somerset,DETROIT,U.S. House,CG2,REP,Total Ballots Cast,8.0
Somerset,EMBDEN,U.S. House,CG2,REP,"Poliquin, Bruce",15.0
Somerset,EMBDEN,U.S. House,CG2,REP,BLANK,1.0
Somerset,EMBDEN,U.S. House,CG2,REP,Total Ballots Cast,16.0
Somerset,FAIRFIELD,U.S. House,CG2,REP,"Poliquin, Bruce",80.0
Somerset,FAIRFIELD,U.S. House,CG2,REP,BLANK,11.0
Somerset,FAIRFIELD,U.S. House,CG2,REP,Total Ballots Cast,91.0
Somerset,HARMONY,U.S. House,CG2,REP,"Poliquin, Bruce",30.0
Somerset,HARMONY,U.S. House,CG2,REP,BLANK,4.0
Somerset,HARMONY,U.S. House,CG2,REP,Total Ballots Cast,34.0
Somerset,HARTLAND,U.S. House,CG2,REP,"Poliquin, Bruce",105.0
Somerset,HARTLAND,U.S. House,CG2,REP,BLANK,18.0
Somerset,HARTLAND,U.S. House,CG2,REP,Total Ballots Cast,123.0
Somerset,HIGHLAND PLT,U.S. House,CG2,REP,"Poliquin, Bruce",6.0
Somerset,HIGHLAND PLT,U.S. House,CG2,REP,BLANK,0.0
Somerset,HIGHLAND PLT,U.S. House,CG2,REP,Total Ballots Cast,6.0
Somerset,JACKMAN,U.S. House,CG2,REP,"Poliquin, Bruce",47.0
Somerset,JACKMAN,U.S. House,CG2,REP,BLANK,9.0
Somerset,JACKMAN,U.S. House,CG2,REP,Total Ballots Cast,56.0
Somerset,MADISON,U.S. House,CG2,REP,"Poliquin, Bruce",174.0
Somerset,MADISON,U.S. House,CG2,REP,BLANK,23.0
Somerset,MADISON,U.S. House,CG2,REP,Total Ballots Cast,197.0
Somerset,MERCER,U.S. House,CG2,REP,"Poliquin, Bruce",12.0
Somerset,MERCER,U.S. House,CG2,REP,BLANK,2.0
Somerset,MERCER,U.S. House,CG2,REP,Total Ballots Cast,14.0
Somerset,MOOSE RIVER,U.S. House,CG2,REP,"Poliquin, Bruce",20.0
Somerset,MOOSE RIVER,U.S. House,CG2,REP,BLANK,3.0
Somerset,MOOSE RIVER,U.S. House,CG2,REP,Total Ballots Cast,23.0
Somerset,MOSCOW,U.S. House,CG2,REP,"Poliquin, Bruce",14.0
Somerset,MOSCOW,U.S. House,CG2,REP,BLANK,2.0
Somerset,MOSCOW,U.S. House,CG2,REP,Total Ballots Cast,16.0
Somerset,NEW PORTLAND,U.S. House,CG2,REP,"Poliquin, Bruce",23.0
Somerset,NEW PORTLAND,U.S. House,CG2,REP,BLANK,2.0
Somerset,NEW PORTLAND,U.S. House,CG2,REP,Total Ballots Cast,25.0
Somerset,NORRIDGEWOCK,U.S. House,CG2,REP,"Poliquin, Bruce",30.0
Somerset,NORRIDGEWOCK,U.S. House,CG2,REP,BLANK,5.0
Somerset,NORRIDGEWOCK,U.S. House,CG2,REP,Total Ballots Cast,35.0
Somerset,PALMYRA,U.S. House,CG2,REP,"Poliquin, Bruce",103.0
Somerset,PALMYRA,U.S. House,CG2,REP,BLANK,21.0
Somerset,PALMYRA,U.S. House,CG2,REP,Total Ballots Cast,124.0
Somerset,PITTSFIELD,U.S. House,CG2,REP,"Poliquin, Bruce",44.0
Somerset,PITTSFIELD,U.S. House,CG2,REP,BLANK,9.0
Somerset,PITTSFIELD,U.S. House,CG2,REP,Total Ballots Cast,53.0
Somerset,PLEASANT RIDGE PLT,U.S. House,CG2,REP,"Poliquin, Bruce",5.0
Somerset,PLEASANT RIDGE PLT,U.S. House,CG2,REP,BLANK,0.0
Somerset,PLEASANT RIDGE PLT,U.S. House,CG2,REP,Total Ballots Cast,5.0
Somerset,RIPLEY,U.S. House,CG2,REP,"Poliquin, Bruce",28.0
Somerset,RIPLEY,U.S. House,CG2,REP,BLANK,7.0
Somerset,RIPLEY,U.S. House,CG2,REP,Total Ballots Cast,35.0
Somerset,ROCKWOOD STRIP TWP,U.S. House,CG2,REP,"Poliquin, Bruce",9.0
Somerset,ROCKWOOD STRIP TWP,U.S. House,CG2,REP,BLANK,0.0
Somerset,ROCKWOOD STRIP TWP,U.S. House,CG2,REP,Total Ballots Cast,9.0
Somerset,SAINT ALBANS,U.S. House,CG2,REP,"Poliquin, Bruce",128.0
Somerset,SAINT ALBANS,U.S. House,CG2,REP,BLANK,21.0
Somerset,SAINT ALBANS,U.S. House,CG2,REP,Total Ballots Cast,149.0
Somerset,SKOWHEGAN,U.S. House,CG2,REP,"Poliquin, Bruce",311.0
Somerset,SKOWHEGAN,U.S. House,CG2,REP,BLANK,84.0
Somerset,SKOWHEGAN,U.S. House,CG2,REP,Total Ballots Cast,395.0
Somerset,SMITHFIELD,U.S. House,CG2,REP,"Poliquin, Bruce",31.0
Somerset,SMITHFIELD,U.S. House,CG2,REP,BLANK,4.0
Somerset,SMITHFIELD,U.S. House,CG2,REP,Total Ballots Cast,35.0
Somerset,SOLON,U.S. House,CG2,REP,"Poliquin, Bruce",19.0
Somerset,SOLON,U.S. House,CG2,REP,BLANK,2.0
Somerset,SOLON,U.S. House,CG2,REP,Total Ballots Cast,21.0
Somerset,STARKS,U.S. House,CG2,REP,"Poliquin, Bruce",23.0
Somerset,STARKS,U.S. House,CG2,REP,BLANK,3.0
Somerset,STARKS,U.S. House,CG2,REP,Total Ballots Cast,26.0
Somerset,THE FORKS PLT,U.S. House,CG2,REP,"Poliquin, Bruce",3.0
Somerset,THE FORKS PLT,U.S. House,CG2,REP,BLANK,2.0
Somerset,THE FORKS PLT,U.S. House,CG2,REP,Total Ballots Cast,5.0
Somerset,WEST FORKS PLT,U.S. House,CG2,REP,"Poliquin, Bruce",6.0
Somerset,WEST FORKS PLT,U.S. House,CG2,REP,BLANK,0.0
Somerset,WEST FORKS PLT,U.S. House,CG2,REP,Total Ballots Cast,6.0
Waldo,BELFAST,U.S. House,CG2,REP,"Poliquin, Bruce",132.0
Waldo,BELFAST,U.S. House,CG2,REP,BLANK,22.0
Waldo,BELFAST,U.S. House,CG2,REP,Total Ballots Cast,154.0
Waldo,BELMONT,U.S. House,CG2,REP,"Poliquin, Bruce",37.0
Waldo,BELMONT,U.S. House,CG2,REP,BLANK,3.0
Waldo,BELMONT,U.S. House,CG2,REP,Total Ballots Cast,40.0
Waldo,BROOKS,U.S. House,CG2,REP,"Poliquin, Bruce",17.0
Waldo,BROOKS,U.S. House,CG2,REP,BLANK,7.0
Waldo,BROOKS,U.S. House,CG2,REP,Total Ballots Cast,24.0
Waldo,BURNHAM,U.S. House,CG2,REP,"Poliquin, Bruce",9.0
Waldo,BURNHAM,U.S. House,CG2,REP,BLANK,2.0
Waldo,BURNHAM,U.S. House,CG2,REP,Total Ballots Cast,11.0
Waldo,FRANKFORT,U.S. House,CG2,REP,"Poliquin, Bruce",13.0
Waldo,FRANKFORT,U.S. House,CG2,REP,BLANK,4.0
Waldo,FRANKFORT,U.S. House,CG2,REP,Total Ballots Cast,17.0
Waldo,FREEDOM,U.S. House,CG2,REP,"Poliquin, Bruce",9.0
Waldo,FREEDOM,U.S. House,CG2,REP,BLANK,3.0
Waldo,FREEDOM,U.S. House,CG2,REP,Total Ballots Cast,12.0
Waldo,ISLESBORO,U.S. House,CG2,REP,"Poliquin, Bruce",9.0
Waldo,ISLESBORO,U.S. House,CG2,REP,BLANK,2.0
Waldo,ISLESBORO,U.S. House,CG2,REP,Total Ballots Cast,11.0
Waldo,JACKSON,U.S. House,CG2,REP,"Poliquin, Bruce",10.0
Waldo,JACKSON,U.S. House,CG2,REP,BLANK,2.0
Waldo,JACKSON,U.S. House,CG2,REP,Total Ballots Cast,12.0
Waldo,KNOX,U.S. House,CG2,REP,"Poliquin, Bruce",36.0
Waldo,KNOX,U.S. House,CG2,REP,BLANK,7.0
Waldo,KNOX,U.S. House,CG2,REP,Total Ballots Cast,43.0
Waldo,LIBERTY,U.S. House,CG2,REP,"Poliquin, Bruce",30.0
Waldo,LIBERTY,U.S. House,CG2,REP,BLANK,6.0
Waldo,LIBERTY,U.S. House,CG2,REP,Total Ballots Cast,36.0
Waldo,LINCOLNVILLE,U.S. House,CG2,REP,"Poliquin, Bruce",85.0
Waldo,LINCOLNVILLE,U.S. House,CG2,REP,BLANK,19.0
Waldo,LINCOLNVILLE,U.S. House,CG2,REP,Total Ballots Cast,104.0
Waldo,MONROE,U.S. House,CG2,REP,"Poliquin, Bruce",21.0
Waldo,MONROE,U.S. House,CG2,REP,BLANK,1.0
Waldo,MONROE,U.S. House,CG2,REP,Total Ballots Cast,22.0
Waldo,MONTVILLE,U.S. House,CG2,REP,"Poliquin, Bruce",20.0
Waldo,MONTVILLE,U.S. House,CG2,REP,BLANK,2.0
Waldo,MONTVILLE,U.S. House,CG2,REP,Total Ballots Cast,22.0
Waldo,MORRILL,U.S. House,CG2,REP,"Poliquin, Bruce",49.0
Waldo,MORRILL,U.S. House,CG2,REP,BLANK,11.0
Waldo,MORRILL,U.S. House,CG2,REP,Total Ballots Cast,60.0
Waldo,NORTHPORT,U.S. House,CG2,REP,"Poliquin, Bruce",37.0
Waldo,NORTHPORT,U.S. House,CG2,REP,BLANK,6.0
Waldo,NORTHPORT,U.S. House,CG2,REP,Total Ballots Cast,43.0
Waldo,PALERMO,U.S. House,CG2,REP,"Poliquin, Bruce",96.0
Waldo,PALERMO,U.S. House,CG2,REP,BLANK,18.0
Waldo,PALERMO,U.S. House,CG2,REP,Total Ballots Cast,114.0
Waldo,PROSPECT,U.S. House,CG2,REP,"Poliquin, Bruce",7.0
Waldo,PROSPECT,U.S. House,CG2,REP,BLANK,1.0
Waldo,PROSPECT,U.S. House,CG2,REP,Total Ballots Cast,8.0
Waldo,SEARSMONT,U.S. House,CG2,REP,"Poliquin, Bruce",37.0
Waldo,SEARSMONT,U.S. House,CG2,REP,BLANK,5.0
Waldo,SEARSMONT,U.S. House,CG2,REP,Total Ballots Cast,42.0
Waldo,SEARSPORT,U.S. House,CG2,REP,"Poliquin, Bruce",39.0
Waldo,SEARSPORT,U.S. House,CG2,REP,BLANK,14.0
Waldo,SEARSPORT,U.S. House,CG2,REP,Total Ballots Cast,53.0
Waldo,STOCKTON SPRINGS,U.S. House,CG2,REP,"Poliquin, Bruce",58.0
Waldo,STOCKTON SPRINGS,U.S. House,CG2,REP,BLANK,13.0
Waldo,STOCKTON SPRINGS,U.S. House,CG2,REP,Total Ballots Cast,71.0
Waldo,SWANVILLE,U.S. House,CG2,REP,"Poliquin, Bruce",27.0
Waldo,SWANVILLE,U.S. House,CG2,REP,BLANK,9.0
Waldo,SWANVILLE,U.S. House,CG2,REP,Total Ballots Cast,36.0
Waldo,THORNDIKE,U.S. House,CG2,REP,"Poliquin, Bruce",20.0
Waldo,THORNDIKE,U.S. House,CG2,REP,BLANK,3.0
Waldo,THORNDIKE,U.S. House,CG2,REP,Total Ballots Cast,23.0
Waldo,TROY,U.S. House,CG2,REP,"Poliquin, Bruce",19.0
Waldo,TROY,U.S. House,CG2,REP,BLANK,1.0
Waldo,TROY,U.S. House,CG2,REP,Total Ballots Cast,20.0
Waldo,UNITY,U.S. House,CG2,REP,"Poliquin, Bruce",26.0
Waldo,UNITY,U.S. House,CG2,REP,BLANK,4.0
Waldo,UNITY,U.S. House,CG2,REP,Total Ballots Cast,30.0
Waldo,WALDO,U.S. House,CG2,REP,"Poliquin, Bruce",14.0
Waldo,WALDO,U.S. House,CG2,REP,BLANK,1.0
Waldo,WALDO,U.S. House,CG2,REP,Total Ballots Cast,15.0
Waldo,WINTERPORT,U.S. House,CG2,REP,"Poliquin, Bruce",125.0
Waldo,WINTERPORT,U.S. House,CG2,REP,BLANK,25.0
Waldo,WINTERPORT,U.S. House,CG2,REP,Total Ballots Cast,150.0
Washington,ADDISON,U.S. House,CG2,REP,"Poliquin, Bruce",79.0
Washington,ADDISON,U.S. House,CG2,REP,BLANK,7.0
Washington,ADDISON,U.S. House,CG2,REP,Total Ballots Cast,86.0
Washington,ALEXANDER,U.S. House,CG2,REP,"Poliquin, Bruce",20.0
Washington,ALEXANDER,U.S. House,CG2,REP,BLANK,6.0
Washington,ALEXANDER,U.S. House,CG2,REP,Total Ballots Cast,26.0
Washington,BAILEYVILLE,U.S. House,CG2,REP,"Poliquin, Bruce",57.0
Washington,BAILEYVILLE,U.S. House,CG2,REP,BLANK,6.0
Washington,BAILEYVILLE,U.S. House,CG2,REP,Total Ballots Cast,63.0
Washington,BARING PLT,U.S. House,CG2,REP,"Poliquin, Bruce",13.0
Washington,BARING PLT,U.S. House,CG2,REP,BLANK,1.0
Washington,BARING PLT,U.S. House,CG2,REP,Total Ballots Cast,14.0
Washington,BEALS,U.S. House,CG2,REP,"Poliquin, Bruce",11.0
Washington,BEALS,U.S. House,CG2,REP,BLANK,4.0
Washington,BEALS,U.S. House,CG2,REP,Total Ballots Cast,15.0
Washington,BEDDINGTON,U.S. House,CG2,REP,"Poliquin, Bruce",3.0
Washington,BEDDINGTON,U.S. House,CG2,REP,BLANK,0.0
Washington,BEDDINGTON,U.S. House,CG2,REP,Total Ballots Cast,3.0
Washington,CALAIS,U.S. House,CG2,REP,"Poliquin, Bruce",163.0
Washington,CALAIS,U.S. House,CG2,REP,BLANK,36.0
Washington,CALAIS,U.S. House,CG2,REP,Total Ballots Cast,199.0
Washington,CHARLOTTE,U.S. House,CG2,REP,"Poliquin, Bruce",31.0
Washington,CHARLOTTE,U.S. House,CG2,REP,BLANK,7.0
Washington,CHARLOTTE,U.S. House,CG2,REP,Total Ballots Cast,38.0
Washington,CHERRYFIELD,U.S. House,CG2,REP,"Poliquin, Bruce",31.0
Washington,CHERRYFIELD,U.S. House,CG2,REP,BLANK,2.0
Washington,CHERRYFIELD,U.S. House,CG2,REP,Total Ballots Cast,33.0
Washington,COLUMBIA,U.S. House,CG2,REP,"Poliquin, Bruce",19.0
Washington,COLUMBIA,U.S. House,CG2,REP,BLANK,4.0
Washington,COLUMBIA,U.S. House,CG2,REP,Total Ballots Cast,23.0
Washington,COLUMBIA FALLS,U.S. House,CG2,REP,"Poliquin, Bruce",22.0
Washington,COLUMBIA FALLS,U.S. House,CG2,REP,BLANK,6.0
Washington,COLUMBIA FALLS,U.S. House,CG2,REP,Total Ballots Cast,28.0
Washington,COOPER,U.S. House,CG2,REP,"Poliquin, Bruce",15.0
Washington,COOPER,U.S. House,CG2,REP,BLANK,1.0
Washington,COOPER,U.S. House,CG2,REP,Total Ballots Cast,16.0
Washington,COOPER - CATHANCE TWP,U.S. House,CG2,REP,"Poliquin, Bruce",1.0
Washington,COOPER - CATHANCE TWP,U.S. House,CG2,REP,BLANK,0.0
Washington,COOPER - CATHANCE TWP,U.S. House,CG2,REP,Total Ballots Cast,1.0
Washington,CRAWFORD,U.S. House,CG2,REP,"Poliquin, Bruce",15.0
Washington,CRAWFORD,U.S. House,CG2,REP,BLANK,3.0
Washington,CRAWFORD,U.S. House,CG2,REP,Total Ballots Cast,18.0
Washington,CUTLER,U.S. House,CG2,REP,"Poliquin, Bruce",9.0
Washington,CUTLER,U.S. House,CG2,REP,BLANK,2.0
Washington,CUTLER,U.S. House,CG2,REP,Total Ballots Cast,11.0
Washington,DANFORTH,U.S. House,CG2,REP,"Poliquin, Bruce",10.0
Washington,DANFORTH,U.S. House,CG2,REP,BLANK,3.0
Washington,DANFORTH,U.S. House,CG2,REP,Total Ballots Cast,13.0
Washington,DEBLOIS,U.S. House,CG2,REP,"Poliquin, Bruce",4.0
Washington,DEBLOIS,U.S. House,CG2,REP,BLANK,0.0
Washington,DEBLOIS,U.S. House,CG2,REP,Total Ballots Cast,4.0
Washington,DENNYSVILLE,U.S. House,CG2,REP,"Poliquin, Bruce",19.0
Washington,DENNYSVILLE,U.S. House,CG2,REP,BLANK,3.0
Washington,DENNYSVILLE,U.S. House,CG2,REP,Total Ballots Cast,22.0
Washington,EAST MACHIAS,U.S. House,CG2,REP,"Poliquin, Bruce",65.0
Washington,EAST MACHIAS,U.S. House,CG2,REP,BLANK,9.0
Washington,EAST MACHIAS,U.S. House,CG2,REP,Total Ballots Cast,74.0
Washington,EAST MACHIAS - BERRY/CATHANCE/MARION,U.S. House,CG2,REP,"Poliquin, Bruce",4.0
Washington,EAST MACHIAS - BERRY/CATHANCE/MARION,U.S. House,CG2,REP,BLANK,1.0
Washington,EAST MACHIAS - BERRY/CATHANCE/MARION,U.S. House,CG2,REP,Total Ballots Cast,5.0
Washington,EASTPORT,U.S. House,CG2,REP,"Poliquin, Bruce",74.0
Washington,EASTPORT,U.S. House,CG2,REP,BLANK,29.0
Washington,EASTPORT,U.S. House,CG2,REP,Total Ballots Cast,103.0
Washington,GRAND LAKE STREAM PLT,U.S. House,CG2,REP,"Poliquin, Bruce",7.0
Washington,GRAND LAKE STREAM PLT,U.S. House,CG2,REP,BLANK,3.0
Washington,GRAND LAKE STREAM PLT,U.S. House,CG2,REP,Total Ballots Cast,10.0
Washington,HARRINGTON,U.S. House,CG2,REP,"Poliquin, Bruce",38.0
Washington,HARRINGTON,U.S. House,CG2,REP,BLANK,3.0
Washington,HARRINGTON,U.S. House,CG2,REP,Total Ballots Cast,41.0
Washington,INDIAN TOWNSHIP,U.S. House,CG2,REP,"Poliquin, Bruce",2.0
Washington,INDIAN TOWNSHIP,U.S. House,CG2,REP,BLANK,0.0
Washington,INDIAN TOWNSHIP,U.S. House,CG2,REP,Total Ballots Cast,2.0
Washington,JONESBORO,U.S. House,CG2,REP,"Poliquin, Bruce",17.0
Washington,JONESBORO,U.S. House,CG2,REP,BLANK,3.0
Washington,JONESBORO,U.S. House,CG2,REP,Total Ballots Cast,20.0
Washington,JONESPORT,U.S. House,CG2,REP,"Poliquin, Bruce",24.0
Washington,JONESPORT,U.S. House,CG2,REP,BLANK,1.0
Washington,JONESPORT,U.S. House,CG2,REP,Total Ballots Cast,25.0
Washington,LUBEC,U.S. House,CG2,REP,"Poliquin, Bruce",58.0
Washington,LUBEC,U.S. House,CG2,REP,BLANK,11.0
Washington,LUBEC,U.S. House,CG2,REP,Total Ballots Cast,69.0
Washington,MACHIAS,U.S. House,CG2,REP,"Poliquin, Bruce",56.0
Washington,MACHIAS,U.S. House,CG2,REP,BLANK,17.0
Washington,MACHIAS,U.S. House,CG2,REP,Total Ballots Cast,73.0
Washington,MACHIASPORT,U.S. House,CG2,REP,"Poliquin, Bruce",38.0
Washington,MACHIASPORT,U.S. House,CG2,REP,BLANK,15.0
Washington,MACHIASPORT,U.S. House,CG2,REP,Total Ballots Cast,53.0
